"","year","county","detections","ppt","tmin","tmax","tot_population","med_income","presence","tmean","county_x","county_y","neighbour_detections","presence_t1"
"35",2021,"beaver",4,1066.40747070312,6.2153491973877,16.6159267425537,168260,62152,"detection",11.4156379699707,1305892.10036644,2071170.22323548,125,"detection"
"36",2022,"beaver",24,1164.26831054688,5.28913354873657,16.0344848632812,167629,67194,"detection",10.6618092060089,1305892.10036644,2071170.22323548,599,"detection"
"37",2014,"bedford",0,893.791137695312,3.1054413318634,14.5769920349121,49332,44692,"no detection",8.84121668338776,1473204.07658904,2023783.12946265,0,"no detection"
"38",2015,"bedford",0,960.244262695312,4.35308790206909,15.96266746521,49086,45930,"no detection",10.1578776836395,1473204.07658904,2023783.12946265,0,"no detection"
"39",2016,"bedford",0,830.481567382812,4.87964296340942,16.6275386810303,48852,46746,"no detection",10.7535908222198,1473204.07658904,2023783.12946265,0,"no detection"
"40",2017,"bedford",0,1179.65258789062,5.23636341094971,16.2680130004883,48891,48703,"no detection",10.752188205719,1473204.07658904,2023783.12946265,0,"no detection"
"41",2018,"bedford",0,1686.63623046875,5.37360429763794,15.1780185699463,48611,49146,"no detection",10.2758114337921,1473204.07658904,2023783.12946265,0,"no detection"
"42",2019,"bedford",0,1144.51672363281,5.18022155761719,16.0527305603027,48337,50509,"no detection",10.61647605896,1473204.07658904,2023783.12946265,0,"no detection"
"43",2020,"bedford",0,1054.33801269531,5.74355411529541,16.6998920440674,48154,51531,"no detection",11.2217230796814,1473204.07658904,2023783.12946265,0,"no detection"
"44",2021,"bedford",0,1028.29797363281,5.50053644180298,16.4710597991943,47729,54596,"no detection",10.9857981204987,1473204.07658904,2023783.12946265,10,"no detection"
"45",2022,"bedford",0,1105.63793945312,4.21323680877686,15.9958419799805,47613,58337,"no detection",10.1045393943787,1473204.07658904,2023783.12946265,41,"no detection"
"46",2014,"berks",0,1208.76416015625,4.71073818206787,15.3393135070801,413016,55798,"no detection",10.025025844574,1676339.00317996,2111321.10330161,0,"detection"
"47",2015,"berks",1,1120.28649902344,5.67124843597412,16.5599346160889,413965,55936,"detection",11.1155915260315,1676339.00317996,2111321.10330161,0,"detection"
"48",2016,"berks",4,1043.12780761719,6.24357128143311,17.5232677459717,414097,57068,"detection",11.8834195137024,1676339.00317996,2111321.10330161,2,"detection"
"49",2017,"berks",18,1241.72058105469,6.43543672561646,16.8909893035889,415500,59580,"detection",11.6632130146027,1676339.00317996,2111321.10330161,36,"detection"
"50",2018,"berks",83,1903.68420410156,6.42940139770508,16.1417236328125,416642,61522,"detection",11.2855625152588,1676339.00317996,2111321.10330161,218,"detection"
"51",2019,"berks",60,1570.59350585938,6.17044019699097,16.7335166931152,418025,63728,"detection",11.4519784450531,1676339.00317996,2111321.10330161,674,"detection"
"52",2020,"berks",94,1337.88269042969,6.76273679733276,17.4332294464111,419062,66154,"detection",12.0979831218719,1676339.00317996,2111321.10330161,1197,"detection"
"53",2021,"berks",279,1221.10705566406,6.69081115722656,17.2712516784668,426967,69272,"detection",11.9810314178467,1676339.00317996,2111321.10330161,582,"detection"
"54",2022,"berks",67,1229.33776855469,5.6232738494873,16.9253997802734,428483,74617,"detection",11.2743368148804,1676339.00317996,2111321.10330161,587,"detection"
"55",2014,"blair",0,985.535766601562,3.42012524604797,13.8666925430298,126708,43871,"no detection",8.64340889453888,1475190.45474736,2078250.08890487,0,"no detection"
"56",2015,"blair",0,1058.26818847656,4.57013559341431,15.3209800720215,126448,43981,"no detection",9.9455578327179,1475190.45474736,2078250.08890487,0,"no detection"
"57",2016,"blair",0,879.805725097656,5.20487928390503,16.1200256347656,125917,44033,"no detection",10.6624524593353,1475190.45474736,2078250.08890487,0,"no detection"
"58",2017,"blair",0,1129.74157714844,5.36198854446411,15.4584999084473,124736,45664,"no detection",10.4102442264557,1475190.45474736,2078250.08890487,0,"no detection"
"59",2018,"blair",0,1630.52221679688,5.36006021499634,14.4575233459473,123842,47969,"no detection",9.9087917804718,1475190.45474736,2078250.08890487,1,"no detection"
"60",2019,"blair",0,1142.28991699219,5.02625274658203,15.1466970443726,123157,49181,"no detection",10.0864748954773,1475190.45474736,2078250.08890487,0,"no detection"
"61",2020,"blair",0,1029.35107421875,5.70498752593994,16.0203876495361,122495,50856,"no detection",10.862687587738,1475190.45474736,2078250.08890487,0,"detection"
"62",2021,"blair",5,1170.47717285156,5.7313027381897,15.7611608505249,123132,54368,"detection",10.7462317943573,1475190.45474736,2078250.08890487,6,"detection"
"63",2022,"blair",18,1200.71691894531,4.27012586593628,15.2705450057983,122640,59386,"detection",9.77033543586731,1475190.45474736,2078250.08890487,29,"detection"
"64",2014,"bradford",0,868.838134765625,1.33495569229126,12.7408475875854,62510,48418,"no detection",7.03790163993835,1596535.38749242,2251506.09739912,0,"no detection"
"65",2015,"bradford",0,892.444091796875,2.10388565063477,13.8749151229858,62228,48987,"no detection",7.9894003868103,1596535.38749242,2251506.09739912,0,"no detection"
"66",2016,"bradford",0,892.973022460938,3.10556936264038,15.0852222442627,61808,51035,"no detection",9.09539580345154,1596535.38749242,2251506.09739912,0,"no detection"
"67",2017,"bradford",0,1019.90283203125,3.46861386299133,14.4905033111572,61546,50900,"no detection",8.97955858707428,1596535.38749242,2251506.09739912,0,"no detection"
"68",2018,"bradford",0,1494.94580078125,3.54195666313171,13.572943687439,61304,51457,"no detection",8.55745017528534,1596535.38749242,2251506.09739912,0,"no detection"
"69",2019,"bradford",0,1161.19873046875,2.93076181411743,13.8556060791016,60963,52358,"no detection",8.3931839466095,1596535.38749242,2251506.09739912,0,"no detection"
"70",2020,"bradford",0,953.466735839844,3.7287585735321,14.9677314758301,60721,52375,"no detection",9.34824502468109,1596535.38749242,2251506.09739912,3,"no detection"
"71",2021,"bradford",0,1209.63134765625,4.06444025039673,14.5075712203979,60233,54383,"no detection",9.28600573539734,1596535.38749242,2251506.09739912,0,"no detection"
"72",2022,"bradford",0,1031.68981933594,2.3892765045166,14.3026914596558,60159,60650,"no detection",8.34598398208618,1596535.38749242,2251506.09739912,5,"no detection"
"73",2014,"bucks",0,1287.62915039062,5.25600910186768,15.9756507873535,626205,76824,"no detection",10.6158299446106,1745629.21057263,2117383.26368823,0,"no detection"
"74",2015,"bucks",0,1149.66723632812,6.02030849456787,17.1933364868164,626583,77568,"no detection",11.6068224906921,1745629.21057263,2117383.26368823,0,"no detection"
"75",2016,"bucks",0,1000.01702880859,6.59417629241943,18.1510944366455,626220,79559,"no detection",12.3726353645325,1745629.21057263,2117383.26368823,2,"detection"
"76",2017,"bucks",4,1128.43933105469,6.90155506134033,17.3957328796387,626486,82031,"detection",12.1486439704895,1745629.21057263,2117383.26368823,29,"detection"
"77",2018,"bucks",26,1707.447265625,6.79660892486572,16.8282985687256,626370,86055,"detection",11.8124537467957,1745629.21057263,2117383.26368823,201,"detection"
"78",2019,"bucks",77,1478.31079101562,6.61606693267822,17.379861831665,626806,89139,"detection",11.9979643821716,1745629.21057263,2117383.26368823,720,"detection"
"79",2020,"bucks",232,1326.59313964844,7.3280029296875,18.0076332092285,627668,93181,"detection",12.667818069458,1745629.21057263,2117383.26368823,1171,"detection"
"80",2021,"bucks",153,1316.86511230469,7.24507188796997,17.7303695678711,643872,99302,"detection",12.4877207279205,1745629.21057263,2117383.26368823,650,"detection"
"81",2022,"bucks",49,1239.96765136719,6.29156875610352,17.4839210510254,645163,107826,"detection",11.8877449035645,1745629.21057263,2117383.26368823,656,"detection"
"82",2014,"butler",0,1089.9208984375,2.81718277931213,14.3015489578247,185034,59365,"no detection",8.55936586856842,1337595.39761705,2102593.69468061,0,"no detection"
"83",2015,"butler",0,1170.19592285156,3.68298697471619,15.5201587677002,185689,60934,"no detection",9.60157287120819,1337595.39761705,2102593.69468061,1,"no detection"
"84",2016,"butler",0,1021.85815429688,4.36176347732544,16.3441104888916,185974,63345,"no detection",10.3529369831085,1337595.39761705,2102593.69468061,0,"no detection"
"85",2017,"butler",0,1215.24230957031,4.64271879196167,15.9555187225342,185984,66037,"no detection",10.2991187572479,1337595.39761705,2102593.69468061,0,"no detection"
"86",2018,"butler",0,1473.00451660156,4.57734537124634,14.9467430114746,186566,68472,"no detection",9.76204419136047,1337595.39761705,2102593.69468061,0,"no detection"
"87",2019,"butler",0,1408.77966308594,4.09051847457886,15.507212638855,186899,70668,"no detection",9.79886555671692,1337595.39761705,2102593.69468061,0,"no detection"
"88",2020,"butler",0,1134.64611816406,4.9587607383728,16.0281105041504,187798,72642,"no detection",10.4934356212616,1337595.39761705,2102593.69468061,6,"no detection"
"89",2021,"butler",0,1121.62548828125,4.92631530761719,16.0129013061523,192561,77065,"no detection",10.4696083068848,1337595.39761705,2102593.69468061,134,"detection"
"90",2022,"butler",1,1131.26831054688,3.84057760238647,15.4721279144287,194562,82932,"detection",9.65635275840759,1337595.39761705,2102593.69468061,647,"detection"
"91",2014,"cambria",0,1045.86450195312,2.21682095527649,12.9844665527344,140835,42304,"no detection",7.60064375400543,1444721.19205659,2074198.02151927,0,"no detection"
"92",2015,"cambria",0,1213.16320800781,3.43437337875366,14.6015243530273,139381,42107,"no detection",9.0179488658905,1444721.19205659,2074198.02151927,0,"no detection"
"93",2016,"cambria",0,1050.74487304688,3.92872214317322,15.195592880249,137762,42917,"no detection",9.56215751171112,1444721.19205659,2074198.02151927,0,"no detection"
"94",2017,"cambria",0,1225.58312988281,4.08468437194824,14.6450529098511,135871,44943,"no detection",9.36486864089966,1444721.19205659,2074198.02151927,0,"no detection"
"95",2018,"cambria",0,1742.09704589844,4.10132026672363,13.678991317749,134550,45901,"no detection",8.89015579223633,1444721.19205659,2074198.02151927,0,"no detection"
"96",2019,"cambria",0,1273.05578613281,3.71491360664368,14.3004741668701,133009,46659,"no detection",9.0076938867569,1444721.19205659,2074198.02151927,0,"no detection"
"97",2020,"cambria",0,1145.19201660156,4.31586694717407,15.049750328064,131611,47644,"no detection",9.68280863761902,1444721.19205659,2074198.02151927,0,"detection"
"98",2021,"cambria",3,1248.73693847656,4.24077701568604,14.7189359664917,134048,51018,"detection",9.47985649108887,1444721.19205659,2074198.02151927,10,"detection"
"99",2022,"cambria",2,1253.98583984375,2.91196155548096,14.3041906356812,133263,54221,"detection",8.60807609558105,1444721.19205659,2074198.02151927,44,"detection"
"100",2014,"cameron",0,1037.43969726562,0.699443340301514,12.4231977462769,4939,41157,"no detection",6.56132054328918,1467227.21427261,2185660.81003531,0,"no detection"
"101",2015,"cameron",0,1208.2236328125,1.37005794048309,13.6633415222168,4869,39897,"no detection",7.51669973134995,1467227.21427261,2185660.81003531,0,"no detection"
"102",2016,"cameron",0,963.488830566406,2.31997060775757,14.6116962432861,4807,40347,"no detection",8.46583342552185,1467227.21427261,2185660.81003531,0,"no detection"
"103",2017,"cameron",0,1191.77893066406,2.56173205375671,13.9869966506958,4754,40402,"no detection",8.27436435222626,1467227.21427261,2185660.81003531,0,"no detection"
"104",2018,"cameron",0,1539.98913574219,2.67833733558655,13.0609683990479,4686,41485,"no detection",7.8696528673172,1467227.21427261,2185660.81003531,0,"no detection"
"105",2019,"cameron",0,1361.61596679688,2.09287786483765,13.4930820465088,4611,41165,"no detection",7.79297995567322,1467227.21427261,2185660.81003531,0,"no detection"
"106",2020,"cameron",0,1139.99072265625,3.46589875221252,14.5191621780396,4512,40342,"no detection",8.99253046512604,1467227.21427261,2185660.81003531,0,"no detection"
"107",2021,"cameron",0,1203.73791503906,4.22219371795654,14.7780656814575,4596,43615,"no detection",9.50012969970703,1467227.21427261,2185660.81003531,2,"no detection"
"108",2022,"cameron",0,1165.55249023438,2.791095495224,14.4306650161743,4536,46186,"no detection",8.61088025569916,1467227.21427261,2185660.81003531,1,"no detection"
"109",2014,"carbon",0,1197.96142578125,2.65174722671509,13.5481271743774,64874,49913,"no detection",8.09993720054626,1682277.69211299,2170103.12793003,0,"no detection"
"110",2015,"carbon",0,1193.33215332031,3.67353892326355,14.721137046814,64634,49973,"no detection",9.19733798503876,1682277.69211299,2170103.12793003,0,"no detection"
"111",2016,"carbon",0,1058.54064941406,4.0139684677124,15.595778465271,64330,50822,"no detection",9.8048734664917,1682277.69211299,2170103.12793003,1,"no detection"
"112",2017,"carbon",0,1191.89501953125,4.0888557434082,15.0439863204956,63987,51236,"no detection",9.5664210319519,1682277.69211299,2170103.12793003,13,"detection"
"113",2018,"carbon",2,1971.29968261719,4.15371417999268,14.2949333190918,63931,53624,"detection",9.22432374954224,1682277.69211299,2170103.12793003,64,"detection"
"114",2019,"carbon",3,1467.59765625,3.85027098655701,14.6546030044556,63887,57006,"detection",9.25243699550629,1682277.69211299,2170103.12793003,179,"detection"
"115",2020,"carbon",55,1351.95556640625,4.66280841827393,15.4344606399536,63964,57601,"detection",10.0486345291138,1682277.69211299,2170103.12793003,495,"detection"
"116",2021,"carbon",26,1415.69494628906,4.61121129989624,15.0344657897949,64792,59289,"detection",9.82283854484558,1682277.69211299,2170103.12793003,237,"detection"
"117",2022,"carbon",9,1320.34362792969,3.61275577545166,14.8027801513672,65018,64538,"detection",9.20776796340942,1682277.69211299,2170103.12793003,269,"detection"
"118",2014,"centre",0,1035.484375,2.35688519477844,13.39684009552,156240,50295,"no detection",7.87686264514923,1509485.45843268,2134787.90647441,0,"no detection"
"119",2015,"centre",0,1099.89416503906,3.39991497993469,14.6926155090332,157823,52186,"no detection",9.04626524448395,1509485.45843268,2134787.90647441,0,"no detection"
"120",2016,"centre",0,921.720397949219,3.99742674827576,15.6812791824341,159178,54407,"no detection",9.83935296535492,1509485.45843268,2134787.90647441,0,"no detection"
"121",2017,"centre",0,1119.79284667969,3.95766854286194,14.8716516494751,160646,56466,"no detection",9.41466009616852,1509485.45843268,2134787.90647441,0,"detection"
"122",2018,"centre",1,1686.6484375,4.10608434677124,13.9756507873535,161443,58055,"detection",9.04086756706238,1509485.45843268,2134787.90647441,0,"no detection"
"123",2019,"centre",0,1223.06567382812,3.67353653907776,14.5332384109497,161960,60403,"no detection",9.10338747501373,1509485.45843268,2134787.90647441,0,"no detection"
"124",2020,"centre",0,1050.02526855469,5.00633335113525,15.5231027603149,162264,61921,"no detection",10.2647180557251,1509485.45843268,2134787.90647441,0,"detection"
"125",2021,"centre",1,1270.29614257812,5.14418840408325,15.4648180007935,158879,64995,"detection",10.3045032024384,1509485.45843268,2134787.90647441,9,"detection"
"126",2022,"centre",7,1184.62634277344,3.82873892784119,15.057580947876,158665,70087,"detection",9.44315993785858,1509485.45843268,2134787.90647441,41,"detection"
"127",2014,"chester",0,1298.09155273438,5.17054176330566,15.8324012756348,506422,86093,"no detection",10.5014715194702,1701415.6962468,2065923.28604769,0,"no detection"
"128",2015,"chester",0,1164.02758789062,6.30303525924683,17.0105457305908,509797,85976,"no detection",11.6567904949188,1701415.6962468,2065923.28604769,1,"no detection"
"129",2016,"chester",0,1014.94091796875,6.69736480712891,17.8287982940674,512028,88995,"no detection",12.2630815505981,1701415.6962468,2065923.28604769,5,"detection"
"130",2017,"chester",7,1073.08703613281,7.03430652618408,17.3113574981689,514652,92417,"detection",12.1728320121765,1701415.6962468,2065923.28604769,35,"detection"
"131",2018,"chester",35,1756.19653320312,6.98996305465698,16.4711265563965,517156,96726,"detection",11.7305448055267,1701415.6962468,2065923.28604769,226,"detection"
"132",2019,"chester",195,1402.77185058594,6.80539846420288,17.1565742492676,519560,100214,"detection",11.9809863567352,1701415.6962468,2065923.28604769,593,"detection"
"133",2020,"chester",210,1390.3076171875,7.33739519119263,17.6174373626709,521980,104161,"detection",12.4774162769318,1701415.6962468,2065923.28604769,919,"detection"
"134",2021,"chester",93,1251.83447265625,7.27670812606812,17.45823097229,531704,109969,"detection",12.3674695491791,1701415.6962468,2065923.28604769,701,"detection"
"135",2022,"chester",126,1295.8095703125,6.18663644790649,17.1061573028564,536474,118574,"detection",11.6463968753815,1701415.6962468,2065923.28604769,415,"detection"
"136",2014,"clarion",0,1192.53979492188,1.99985361099243,13.4155769348145,39437,42880,"no detection",7.70771527290344,1372668.05209156,2140553.79442998,0,"no detection"
"137",2015,"clarion",0,1209.6142578125,2.90229392051697,14.8626356124878,39454,42536,"no detection",8.88246476650238,1372668.05209156,2140553.79442998,0,"no detection"
"138",2016,"clarion",0,1080.544921875,3.72452449798584,15.7724046707153,38939,42890,"no detection",9.74846458435059,1372668.05209156,2140553.79442998,0,"no detection"
"139",2017,"clarion",0,1284.13427734375,4.08803653717041,15.2454414367676,38747,44373,"no detection",9.66673898696899,1372668.05209156,2140553.79442998,0,"no detection"
"140",2018,"clarion",0,1488.501953125,4.1339259147644,14.3622779846191,38827,45625,"no detection",9.24810194969177,1372668.05209156,2140553.79442998,0,"no detection"
"141",2019,"clarion",0,1426.7734375,3.50943493843079,14.8423118591309,38715,46680,"no detection",9.17587339878082,1372668.05209156,2140553.79442998,0,"no detection"
"142",2020,"clarion",0,1118.48352050781,4.14654207229614,15.3611755371094,38633,49695,"no detection",9.75385880470276,1372668.05209156,2140553.79442998,0,"no detection"
"143",2021,"clarion",0,1129.08728027344,4.16536569595337,15.3800487518311,37571,53096,"no detection",9.77270722389221,1372668.05209156,2140553.79442998,0,"no detection"
"144",2022,"clarion",0,1133.95141601562,2.84018540382385,14.8226623535156,37489,58690,"no detection",8.83142387866974,1372668.05209156,2140553.79442998,1,"no detection"
"145",2014,"clearfield",0,1108.89758300781,2.09844064712524,13.2080202102661,81472,41510,"no detection",7.65323042869568,1454134.02602426,2133442.19649634,0,"no detection"
"146",2015,"clearfield",0,1238.61242675781,3.118483543396,14.6153726577759,81343,42257,"no detection",8.86692810058594,1454134.02602426,2133442.19649634,0,"no detection"
"147",2016,"clearfield",0,1005.23669433594,3.6705584526062,15.5277872085571,81170,43361,"no detection",9.59917283058167,1454134.02602426,2133442.19649634,0,"no detection"
"148",2017,"clearfield",0,1168.43884277344,3.74250984191895,14.8220386505127,80539,45188,"no detection",9.28227424621582,1454134.02602426,2133442.19649634,0,"no detection"
"149",2018,"clearfield",0,1688.63940429688,3.85671520233154,13.8292798995972,80216,47270,"no detection",8.84299755096436,1454134.02602426,2133442.19649634,1,"no detection"
"150",2019,"clearfield",0,1283.44409179688,3.37510442733765,14.3703327178955,79908,49015,"no detection",8.87271857261658,1454134.02602426,2133442.19649634,0,"no detection"
"151",2020,"clearfield",0,1146.50549316406,4.33461761474609,15.2996349334717,79466,50150,"no detection",9.81712627410889,1454134.02602426,2133442.19649634,0,"no detection"
"152",2021,"clearfield",0,1234.94702148438,4.38692808151245,15.1171255111694,80667,52826,"no detection",9.75202679634094,1454134.02602426,2133442.19649634,11,"no detection"
"153",2022,"clearfield",0,1236.43725585938,2.97762656211853,14.6966228485107,79707,56982,"no detection",8.83712470531464,1454134.02602426,2133442.19649634,27,"no detection"
"154",2014,"clinton",0,1009.66424560547,1.52663564682007,13.1684789657593,39611,44329,"no detection",7.34755730628967,1517683.81456886,2172270.8709889,0,"no detection"
"155",2015,"clinton",0,1062.57849121094,2.48041415214539,14.3940773010254,39614,45078,"no detection",8.43724572658539,1517683.81456886,2172270.8709889,0,"no detection"
"156",2016,"clinton",0,915.430358886719,3.24867177009583,15.4226188659668,39536,47163,"no detection",9.33564531803131,1517683.81456886,2172270.8709889,0,"no detection"
"157",2017,"clinton",0,1166.67468261719,3.32879281044006,14.6802911758423,39321,47990,"no detection",9.00454199314117,1517683.81456886,2172270.8709889,0,"no detection"
"158",2018,"clinton",0,1579.12438964844,3.48435211181641,13.7712726593018,39074,49234,"no detection",8.62781238555908,1517683.81456886,2172270.8709889,1,"no detection"
"159",2019,"clinton",0,1301.14416503906,3.01067042350769,14.235933303833,38915,50923,"no detection",8.62330186367035,1517683.81456886,2172270.8709889,0,"no detection"
"160",2020,"clinton",0,1017.16564941406,4.26855039596558,15.3239812850952,38549,51145,"no detection",9.7962658405304,1517683.81456886,2172270.8709889,3,"detection"
"161",2021,"clinton",2,1220.30798339844,4.87131357192993,15.4667053222656,37824,53792,"detection",10.1690094470978,1517683.81456886,2172270.8709889,1,"no detection"
"162",2022,"clinton",0,1156.23510742188,3.39275598526001,15.0079250335693,37860,59011,"no detection",9.20034050941467,1517683.81456886,2172270.8709889,11,"detection"
"163",2014,"columbia",0,1010.89825439453,3.28391742706299,14.1343469619751,67089,46367,"no detection",8.70913219451904,1622407.25840338,2172260.5584257,0,"no detection"
"164",2015,"columbia",0,993.414428710938,4.46925926208496,15.2868976593018,66912,45374,"no detection",9.87807846069336,1622407.25840338,2172260.5584257,0,"no detection"
"165",2016,"columbia",0,968.944641113281,4.89469289779663,16.2221965789795,66772,46952,"no detection",10.5584447383881,1622407.25840338,2172260.5584257,0,"no detection"
"166",2017,"columbia",0,1085.75561523438,4.72693729400635,15.8289775848389,66615,48395,"no detection",10.2779574394226,1622407.25840338,2172260.5584257,0,"no detection"
"167",2018,"columbia",0,1814.69555664062,4.62553405761719,14.8572483062744,66220,49889,"no detection",9.7413911819458,1622407.25840338,2172260.5584257,1,"no detection"
"168",2019,"columbia",0,1310.93676757812,4.04232501983643,15.1367721557617,65715,50550,"no detection",9.58954858779907,1622407.25840338,2172260.5584257,8,"no detection"
"169",2020,"columbia",0,1048.07214355469,4.86709928512573,16.0684394836426,65390,52219,"no detection",10.4677693843842,1622407.25840338,2172260.5584257,275,"detection"
"170",2021,"columbia",1,1309.74975585938,5.28730058670044,16.0722503662109,65013,55572,"detection",10.6797754764557,1622407.25840338,2172260.5584257,110,"detection"
"171",2022,"columbia",4,1245.07763671875,4.03867626190186,15.8173370361328,64924,59457,"detection",9.92800664901733,1622407.25840338,2172260.5584257,155,"detection"
"172",2014,"crawford",0,1189.45874023438,2.20972585678101,12.7535524368286,87801,43622,"no detection",7.48163914680481,1307291.73829835,2185219.14145832,0,"no detection"
"173",2015,"crawford",0,1148.373046875,2.95900940895081,14.2104034423828,87343,44579,"no detection",8.58470642566681,1307291.73829835,2185219.14145832,0,"no detection"
"174",2016,"crawford",0,1125.19323730469,4.11669540405273,15.0901098251343,87027,45637,"no detection",9.60340261459351,1307291.73829835,2185219.14145832,0,"no detection"
"175",2017,"crawford",0,1240.3486328125,4.45742988586426,14.7372350692749,86847,47179,"no detection",9.59733247756958,1307291.73829835,2185219.14145832,0,"no detection"
"176",2018,"crawford",0,1385.92761230469,4.26101112365723,13.8991374969482,86164,49144,"no detection",9.08007431030273,1307291.73829835,2185219.14145832,0,"no detection"
"177",2019,"crawford",0,1421.62414550781,3.7333664894104,14.1541976928711,85665,50304,"no detection",8.94378209114075,1307291.73829835,2185219.14145832,0,"no detection"
"178",2020,"crawford",0,1187.18334960938,4.54139995574951,14.7800226211548,85074,51919,"no detection",9.66071128845215,1307291.73829835,2185219.14145832,0,"no detection"
"179",2021,"crawford",0,1154.9033203125,4.91903448104858,14.8278102874756,84495,55042,"no detection",9.87342238426208,1307291.73829835,2185219.14145832,0,"no detection"
"180",2022,"crawford",0,1186.5068359375,3.58732342720032,14.2697629928589,83876,58734,"no detection",8.9285432100296,1307291.73829835,2185219.14145832,1,"no detection"
"181",2014,"cumberland",0,1167.5087890625,4.44909048080444,15.4019660949707,239420,61417,"no detection",9.92552828788757,1571506.47319368,2060718.13702972,0,"no detection"
"182",2015,"cumberland",0,1065.55407714844,5.41526126861572,16.7266902923584,241427,61820,"no detection",11.0709757804871,1571506.47319368,2060718.13702972,0,"no detection"
"183",2016,"cumberland",0,900.527770996094,6.05863952636719,17.6189594268799,243838,62640,"no detection",11.8387994766235,1571506.47319368,2060718.13702972,0,"no detection"
"184",2017,"cumberland",0,1129.39587402344,6.26932573318481,17.3227787017822,245801,65544,"no detection",11.7960522174835,1571506.47319368,2060718.13702972,0,"detection"
"185",2018,"cumberland",1,1745.70812988281,6.28913116455078,16.2178897857666,247433,68895,"detection",11.2535104751587,1571506.47319368,2060718.13702972,0,"no detection"
"186",2019,"cumberland",0,1313.25256347656,6.13506984710693,17.0186748504639,249328,71269,"no detection",11.5768723487854,1571506.47319368,2060718.13702972,3,"no detection"
"187",2020,"cumberland",0,1016.55920410156,6.5555305480957,17.7453060150146,251487,71979,"no detection",12.1504182815552,1571506.47319368,2060718.13702972,42,"detection"
"188",2021,"cumberland",34,1125.44641113281,6.72599697113037,17.6331539154053,257333,77001,"detection",12.1795754432678,1571506.47319368,2060718.13702972,283,"detection"
"189",2022,"cumberland",90,1055.74829101562,5.4026050567627,17.0616626739502,261269,82849,"detection",11.2321338653564,1571506.47319368,2060718.13702972,317,"detection"
"190",2014,"dauphin",0,1210.96557617188,4.22941732406616,14.9632968902588,269946,54337,"no detection",9.59635710716248,1606086.29803365,2096468.17147268,0,"no detection"
"191",2015,"dauphin",0,1142.51635742188,5.19946432113647,16.2202434539795,271094,53754,"no detection",10.709853887558,1606086.29803365,2096468.17147268,0,"no detection"
"192",2016,"dauphin",0,1007.84295654297,5.85614109039307,17.24387550354,271962,54968,"no detection",11.5500082969666,1606086.29803365,2096468.17147268,0,"no detection"
"193",2017,"dauphin",0,1164.11474609375,6.01331949234009,16.6032123565674,273329,57071,"no detection",11.3082659244537,1606086.29803365,2096468.17147268,1,"no detection"
"194",2018,"dauphin",0,1855.49572753906,6.04149484634399,15.7635660171509,274515,58916,"no detection",10.9025304317474,1606086.29803365,2096468.17147268,16,"detection"
"195",2019,"dauphin",3,1337.66674804688,6.04641342163086,16.5071811676025,275632,60715,"detection",11.2767972946167,1606086.29803365,2096468.17147268,100,"detection"
"196",2020,"dauphin",27,1091.22229003906,6.43905353546143,17.2722301483154,277071,63123,"detection",11.8556418418884,1606086.29803365,2096468.17147268,495,"detection"
"197",2021,"dauphin",199,1240.7236328125,6.35294151306152,17.1057415008545,284199,66480,"detection",11.729341506958,1606086.29803365,2096468.17147268,401,"detection"
"198",2022,"dauphin",140,1142.95727539062,5.37565994262695,16.6906089782715,286108,71046,"detection",11.0331344604492,1606086.29803365,2096468.17147268,481,"detection"
"199",2014,"delaware",0,1247.19470214844,6.8252215385437,16.7385234832764,560775,64174,"no detection",11.78187251091,1731699.85013418,2066089.16558145,0,"no detection"
"200",2015,"delaware",0,1206.08093261719,7.86187648773193,17.9761409759521,561683,65123,"no detection",12.919008731842,1731699.85013418,2066089.16558145,0,"no detection"
"201",2016,"delaware",0,1015.32482910156,8.12603950500488,18.668966293335,562316,66576,"no detection",13.3975028991699,1731699.85013418,2066089.16558145,1,"no detection"
"202",2017,"delaware",0,1050.97521972656,8.5120096206665,18.0227851867676,563384,69839,"no detection",13.267397403717,1731699.85013418,2066089.16558145,24,"detection"
"203",2018,"delaware",1,1676.42541503906,8.07728481292725,17.3015537261963,563527,71539,"detection",12.6894192695618,1731699.85013418,2066089.16558145,174,"detection"
"204",2019,"delaware",118,1388.23901367188,8.1441535949707,17.9162292480469,564554,74477,"detection",13.0301914215088,1731699.85013418,2066089.16558145,749,"detection"
"205",2020,"delaware",245,1434.51586914062,8.717848777771,18.3632850646973,565328,76238,"detection",13.5405669212341,1731699.85013418,2066089.16558145,1197,"detection"
"206",2021,"delaware",99,1166.23669433594,8.83152389526367,18.2107009887695,573883,80398,"detection",13.5211124420166,1731699.85013418,2066089.16558145,662,"detection"
"207",2022,"delaware",75,1217.568359375,7.85231876373291,17.9440326690674,575312,86390,"detection",12.8981757164001,1731699.85013418,2066089.16558145,684,"detection"
"208",2014,"elk",0,1140.81774902344,0.813262581825256,12.2758331298828,31584,46576,"no detection",6.54454785585403,1431173.9080746,2177597.50905196,0,"no detection"
"209",2015,"elk",0,1246.9306640625,1.50082421302795,13.6338310241699,31370,46671,"no detection",7.56732761859894,1431173.9080746,2177597.50905196,0,"no detection"
"210",2016,"elk",0,1014.59088134766,2.53562521934509,14.5994310379028,31111,47917,"no detection",8.56752812862396,1431173.9080746,2177597.50905196,0,"no detection"
